id,text,favorite_count,created_at,author,language,retweet_count,media,view_count,replies,,
1.76358871631107E+018,"Dear Prime Minister @narendramodi @PMO after the iconic safari ride at Kaziranga, it's just a 45-minute flight from Guwahati to Imphal, Manipur. Your visit would greatly inspire and uplift the people of Manipur. #VisitManipur #NarendraModi #GuwahatiToImphal #Manipur… https://t.co/eBZIl6JHor",68,Fri Mar 01 15:34:50 +0000 2024,Meckley W⛳,en,46,"[{'display_url': 'pic.twitter.com/eBZIl6JHor', 'expanded_url': 'https://twitter.com/mapunachanbiba/status/1763588716311073270/photo/1', 'id_str': '1763588188449464320', 'indices': [268, 291], 'media_key': '3_1763588188449464320', 'media_url_https': 'https://pbs.twimg.com/media/GHmGHQ6a4AAeIFs.jpg', 'type': 'photo', 'url': 'https://t.co/eBZIl6JHor', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 960, 'y': 679, 'h': 44, 'w': 44}, {'x': 373, 'y': 213, 'h': 256, 'w': 256}]}, 'medium': {'faces': [{'x': 960, 'y': 679, 'h': 44, 'w': 44}, {'x': 373, 'y': 213, 'h': 256, 'w': 256}]}, 'small': {'faces': [{'x': 604, 'y': 427, 'h': 27, 'w': 27}, {'x': 234, 'y': 134, 'h': 161, 'w': 161}]}, 'orig': {'faces': [{'x': 960, 'y': 679, 'h': 44, 'w': 44}, {'x': 373, 'y': 213, 'h': 256, 'w': 256}]}}, 'sizes': {'large': {'h': 1021, 'w': 1080, 'resize': 'fit'}, 'medium': {'h': 1021, 'w': 1080, 'resize': 'fit'}, 'small': {'h': 643, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1021, 'width': 1080, 'focus_rects': [{'x': 0, 'y': 416, 'w': 1080, 'h': 605}, {'x': 0, 'y': 0, 'w': 1021, 'h': 1021}, {'x': 10, 'y': 0, 'w': 896, 'h': 1021}, {'x': 203, 'y': 0, 'w': 511, 'h': 1021}, {'x': 0, 'y': 0, 'w': 1080, 'h': 1021}]}}]",2016,"[<Tweet id=""1766391894979039481"">, <Tweet id=""1763787345239969883"">]",,
1.74568128923852E+018,#visitManipur,0,Fri Jan 12 05:37:07 +0000 2024,Jarks,qht,0,,3,"[<Tweet id=""1769970611814891639"">]",,
1.74463139089184E+018,Our PM @narendramodi  should tweet #VisitManipur from his tweeter handle such that the 'ignorant bigots' can RT that.,1,Tue Jan 09 08:05:11 +0000 2024,Suman সুমন #Andolanjeevi #SaabYaadRakhaJayega,en,2,,31,"[<Tweet id=""1770037673312346605"">]",,
1.74463087674539E+018,#visitmanipur #savemanipur,0,Tue Jan 09 08:03:09 +0000 2024,Faizy,qht,0,,,[],,
1.74441219320934E+018,#VisitManipur Das Modi,0,Mon Jan 08 17:34:11 +0000 2024,CaptureMemory,lv,0,,11,"[<Tweet id=""1769961954309800018"">]",,
1.74440129196581E+018,#visitManipur,0,Mon Jan 08 16:50:52 +0000 2024,Indian first,qht,0,,8,[],,
1.74439382638131E+018,@SirKazamJeevi Save manipur …#visitmanipur,1,Mon Jan 08 16:21:12 +0000 2024,Rancho…,et,0,,783,[],,
1.74439064454054E+018,"@Bitt2DA Tujhe aaj pata chala ki |M| ji tujh jaiso ko chutiya banata tha boycott Chinese aap bolke. Jaise abhi bana rahe promote Lakshadweep tourism par mani pur tourism ko nahi
#visitmanipur @Manipur_Tourism #manipur https://t.co/U3xzJnXCNU",1,Mon Jan 08 16:08:33 +0000 2024,Mathine Ajharul,hi,0,"[{'display_url': 'pic.twitter.com/U3xzJnXCNU', 'expanded_url': 'https://twitter.com/Ajharul2Mathine/status/1744390644540535182/photo/1', 'id_str': '1744390642229514240', 'indices': [218, 241], 'media_key': '3_1744390642229514240', 'media_url_https': 'https://pbs.twimg.com/media/GDVSDAObEAABiZm.jpg', 'type': 'photo', 'url': 'https://t.co/U3xzJnXCNU', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 463, 'w': 662, 'resize': 'fit'}, 'medium': {'h': 463, 'w': 662, 'resize': 'fit'}, 'small': {'h': 463, 'w': 662, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 463, 'width': 662, 'focus_rects': [{'x': 0, 'y': 92, 'w': 662, 'h': 371}, {'x': 199, 'y': 0, 'w': 463, 'h': 463}, {'x': 256, 'y': 0, 'w': 406, 'h': 463}, {'x': 396, 'y': 0, 'w': 232, 'h': 463}, {'x': 0, 'y': 0, 'w': 662, 'h': 463}]}}]",117,[],,
1.76015640450396E+018,"This is one of the best new AI tools for research. 

Just upload a PDF file, ask a question, and get an answer in seconds. 

It's like ChatGPT, but built for researchers. 

Try it for free.",2085,Wed Feb 21 04:16:03 +0000 2024,Coral AI News,en,353,,17388200,[],,
1.74420019497001E+018,"#VisitManipur. The jewel of North-East. While the PM is scared to visit or even speak of #Manipur, all rashtrabhakts should plan their next vacation to this wonderful land. 
#challenge
https://t.co/qIIRKULfyn https://t.co/q17lU03CT8",1,Mon Jan 08 03:31:46 +0000 2024,Arvind Bhatt 🏹,en,0,"[{'display_url': 'pic.twitter.com/q17lU03CT8', 'expanded_url': 'https://twitter.com/Politickle101/status/1744200194970005976/photo/1', 'id_str': '1744200191350370304', 'indices': [209, 232], 'media_key': '3_1744200191350370304', 'media_url_https': 'https://pbs.twimg.com/media/GDSk1TabcAAyx36.jpg', 'type': 'photo', 'url': 'https://t.co/q17lU03CT8', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 415, 'w': 739, 'resize': 'fit'}, 'medium': {'h': 415, 'w': 739, 'resize': 'fit'}, 'small': {'h': 382, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 415, 'width': 739, 'focus_rects': [{'x': 0, 'y': 0, 'w': 739, 'h': 414}, {'x': 254, 'y': 0, 'w': 415, 'h': 415}, {'x': 279, 'y': 0, 'w': 364, 'h': 415}, {'x': 357, 'y': 0, 'w': 208, 'h': 415}, {'x': 0, 'y': 0, 'w': 739, 'h': 415}]}}]",49,[],,
1.76749674067068E+018,"MMA fighter ne Ring se PM Modi ko emotionallyrequest kiya Manipur ki halat bataya, Visit karne kaha

Read Full News: https://t.co/0ldt2NWKp1

#EmotionalAppeal #HumanitarianCrisis #ManipurCrisis #ManipurSituation #MMAFighter #PMModi #SupportManipur #VisitManipur https://t.co/shQsb9dEVb",0,Tue Mar 12 10:23:56 +0000 2024,Gallinews.com,en,0,"[{'display_url': 'pic.twitter.com/shQsb9dEVb', 'expanded_url': 'https://twitter.com/gallinews/status/1767496740670681101/photo/1', 'id_str': '1767496738179358720', 'indices': [262, 285], 'media_key': '3_1767496738179358720', 'media_url_https': 'https://pbs.twimg.com/media/GIdo6zTXoAA4eYN.jpg', 'type': 'photo', 'url': 'https://t.co/shQsb9dEVb', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 1034, 'y': 15, 'h': 61, 'w': 61}, {'x': 362, 'y': 147, 'h': 125, 'w': 125}, {'x': 38, 'y': 57, 'h': 179, 'w': 179}, {'x': 402, 'y': 146, 'h': 215, 'w': 215}]}, 'medium': {'faces': [{'x': 1034, 'y': 15, 'h': 61, 'w': 61}, {'x': 362, 'y': 147, 'h': 125, 'w': 125}, {'x': 38, 'y': 57, 'h': 179, 'w': 179}, {'x': 402, 'y': 146, 'h': 215, 'w': 215}]}, 'small': {'faces': [{'x': 617, 'y': 8, 'h': 36, 'w': 36}, {'x': 216, 'y': 87, 'h': 74, 'w': 74}, {'x': 22, 'y': 34, 'h': 106, 'w': 106}, {'x': 239, 'y': 87, 'h': 128, 'w': 128}]}, 'orig': {'faces': [{'x': 1034, 'y': 15, 'h': 61, 'w': 61}, {'x': 362, 'y': 147, 'h': 125, 'w': 125}, {'x': 38, 'y': 57, 'h': 179, 'w': 179}, {'x': 402, 'y': 146, 'h': 215, 'w': 215}]}}, 'sizes': {'large': {'h': 783, 'w': 1139, 'resize': 'fit'}, 'medium': {'h': 783, 'w': 1139, 'resize': 'fit'}, 'small': {'h': 467, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 783, 'width': 1139, 'focus_rects': [{'x': 0, 'y': 0, 'w': 1139, 'h': 638}, {'x': 0, 'y': 0, 'w': 783, 'h': 783}, {'x': 0, 'y': 0, 'w': 687, 'h': 783}, {'x': 0, 'y': 0, 'w': 392, 'h': 783}, {'x': 0, 'y': 0, 'w': 1139, 'h': 783}]}}]",76,"[<Tweet id=""1770052240645980365"">]",,
1.76747265003145E+018,"MMA Fighter Ne Ring Se PM Modi Ko Emotionally Request Kiya Manipur Ki Halat Bataya, Visit Karne Kaha 

#MMAFighter #PMModi #ManipurCrisis #EmotionalAppeal
#VisitManipur #ManipurSituation #SupportManipur
#HumanitarianCrisis https://t.co/IFEpOBmK6H",0,Tue Mar 12 08:48:12 +0000 2024,Gallinews.com,tl,0,"[{'display_url': 'pic.twitter.com/IFEpOBmK6H', 'expanded_url': 'https://twitter.com/gallinews/status/1767472650031452552/video/1', 'id_str': '1767465083272126464', 'indices': [223, 246], 'media_key': '7_1767465083272126464', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1767465083272126464/pu/img/g_Vp2RwZWiLJDOjP.jpg', 'type': 'video', 'url': 'https://t.co/IFEpOBmK6H', 'additional_media_info': {'monetizable': False}, 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 1920, 'w': 1080, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 675, 'resize': 'fit'}, 'small': {'h': 680, 'w': 383, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1920, 'width': 1080, 'focus_rects': []}, 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 58300, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1767465083272126464/pu/pl/G_106-y09dGPy0Zu.m3u8?tag=14&container=cmaf'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1767465083272126464/pu/vid/avc1/320x568/LfNeVRRY2FfUspTI.mp4?tag=14'}, {'bitrate': 950000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1767465083272126464/pu/vid/avc1/480x852/KmoFRegHj8b089eG.mp4?tag=14'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1767465083272126464/pu/vid/avc1/720x1280/V2OHLv3mTN2Ukxtz.mp4?tag=14'}, {'bitrate': 10368000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1767465083272126464/pu/vid/avc1/1080x1920/hQ0uwclbZV0x7DiV.mp4?tag=14'}]}}]",76,[],,
1.71383598087947E+018,"【NEW】PRO X WIRELESS KEYBOARD

プロ選手にも一般ゲーマーにも圧倒的に支持されている
GXキースイッチ採用で高速タイピング可能なPRO KEYBOARDが、
遅延体感ゼロのワイヤレスに進化した、
プロ仕様のハイエンドキーボード、新登場",6412,Mon Oct 16 08:35:14 +0000 2023,Logicool G,ja,385,,12273379,"[<Tweet id=""1748575599189254340"">, <Tweet id=""1758530666952626662"">, <Tweet id=""1769890722545877077"">, <Tweet id=""1760118864959205796"">, <Tweet id=""1753053303716585907"">, <Tweet id=""1741082625479975385"">, <Tweet id=""1748742513501093914"">, <Tweet id=""1756070572943970599"">, <Tweet id=""1758953816790007817"">, <Tweet id=""1766307219317080531"">]",,
1.76358871631107E+018,"Dear Prime Minister @narendramodi @PMO after the iconic safari ride at Kaziranga, it's just a 45-minute flight from Guwahati to Imphal, Manipur. Your visit would greatly inspire and uplift the people of Manipur. #VisitManipur #NarendraModi #GuwahatiToImphal #Manipur… https://t.co/eBZIl6JHor",68,Fri Mar 01 15:34:50 +0000 2024,Meckley W⛳,en,46,"[{'display_url': 'pic.twitter.com/eBZIl6JHor', 'expanded_url': 'https://twitter.com/mapunachanbiba/status/1763588716311073270/photo/1', 'id_str': '1763588188449464320', 'indices': [268, 291], 'media_key': '3_1763588188449464320', 'media_url_https': 'https://pbs.twimg.com/media/GHmGHQ6a4AAeIFs.jpg', 'type': 'photo', 'url': 'https://t.co/eBZIl6JHor', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 960, 'y': 679, 'h': 44, 'w': 44}, {'x': 373, 'y': 213, 'h': 256, 'w': 256}]}, 'medium': {'faces': [{'x': 960, 'y': 679, 'h': 44, 'w': 44}, {'x': 373, 'y': 213, 'h': 256, 'w': 256}]}, 'small': {'faces': [{'x': 604, 'y': 427, 'h': 27, 'w': 27}, {'x': 234, 'y': 134, 'h': 161, 'w': 161}]}, 'orig': {'faces': [{'x': 960, 'y': 679, 'h': 44, 'w': 44}, {'x': 373, 'y': 213, 'h': 256, 'w': 256}]}}, 'sizes': {'large': {'h': 1021, 'w': 1080, 'resize': 'fit'}, 'medium': {'h': 1021, 'w': 1080, 'resize': 'fit'}, 'small': {'h': 643, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1021, 'width': 1080, 'focus_rects': [{'x': 0, 'y': 416, 'w': 1080, 'h': 605}, {'x': 0, 'y': 0, 'w': 1021, 'h': 1021}, {'x': 10, 'y': 0, 'w': 896, 'h': 1021}, {'x': 203, 'y': 0, 'w': 511, 'h': 1021}, {'x': 0, 'y': 0, 'w': 1080, 'h': 1021}]}}]",2016,"[<Tweet id=""1766391894979039481"">, <Tweet id=""1763787345239969883"">]",,
1.74568128923852E+018,#visitManipur,0,Fri Jan 12 05:37:07 +0000 2024,Jarks,qht,0,,3,"[<Tweet id=""1769970611814891639"">]",,
1.74463139089184E+018,Our PM @narendramodi  should tweet #VisitManipur from his tweeter handle such that the 'ignorant bigots' can RT that.,1,Tue Jan 09 08:05:11 +0000 2024,Suman সুমন #Andolanjeevi #SaabYaadRakhaJayega,en,2,,31,"[<Tweet id=""1770037673312346605"">]",,
1.74463087674539E+018,#visitmanipur #savemanipur,0,Tue Jan 09 08:03:09 +0000 2024,Faizy,qht,0,,,[],,
1.74441219320934E+018,#VisitManipur Das Modi,0,Mon Jan 08 17:34:11 +0000 2024,CaptureMemory,lv,0,,11,"[<Tweet id=""1769961954309800018"">]",,
1.74440129196581E+018,#visitManipur,0,Mon Jan 08 16:50:52 +0000 2024,Indian first,qht,0,,8,[],,
1.74439382638131E+018,@SirKazamJeevi Save manipur …#visitmanipur,1,Mon Jan 08 16:21:12 +0000 2024,Rancho…,et,0,,783,[],,
1.74439064454054E+018,"@Bitt2DA Tujhe aaj pata chala ki |M| ji tujh jaiso ko chutiya banata tha boycott Chinese aap bolke. Jaise abhi bana rahe promote Lakshadweep tourism par mani pur tourism ko nahi
#visitmanipur @Manipur_Tourism #manipur https://t.co/U3xzJnXCNU",1,Mon Jan 08 16:08:33 +0000 2024,Mathine Ajharul,hi,0,"[{'display_url': 'pic.twitter.com/U3xzJnXCNU', 'expanded_url': 'https://twitter.com/Ajharul2Mathine/status/1744390644540535182/photo/1', 'id_str': '1744390642229514240', 'indices': [218, 241], 'media_key': '3_1744390642229514240', 'media_url_https': 'https://pbs.twimg.com/media/GDVSDAObEAABiZm.jpg', 'type': 'photo', 'url': 'https://t.co/U3xzJnXCNU', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 463, 'w': 662, 'resize': 'fit'}, 'medium': {'h': 463, 'w': 662, 'resize': 'fit'}, 'small': {'h': 463, 'w': 662, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 463, 'width': 662, 'focus_rects': [{'x': 0, 'y': 92, 'w': 662, 'h': 371}, {'x': 199, 'y': 0, 'w': 463, 'h': 463}, {'x': 256, 'y': 0, 'w': 406, 'h': 463}, {'x': 396, 'y': 0, 'w': 232, 'h': 463}, {'x': 0, 'y': 0, 'w': 662, 'h': 463}]}}]",117,[],,
1.76313160788236E+018,"Anni Designer Women’s Cotton Blend Straight Embroidered Kurta with Pant &amp; Dupatta

Avail up to 75% off on M.R.P.

Click Here➡️https://t.co/EhG2cIKMsJ
#ad https://t.co/l2bf32pXMs",9,Thu Feb 29 09:18:27 +0000 2024,Unison Deals Point,en,2,"[{'display_url': 'pic.twitter.com/l2bf32pXMs', 'expanded_url': 'https://twitter.com/zuzuri26/status/1763131607882354910/photo/1', 'id_str': '1763131443746664448', 'indices': [158, 181], 'media_key': '3_1763131443746664448', 'media_url_https': 'https://pbs.twimg.com/media/GHfmtOTXcAAvebY.jpg', 'type': 'photo', 'url': 'https://t.co/l2bf32pXMs', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 879, 'w': 659, 'resize': 'fit'}, 'medium': {'h': 879, 'w': 659, 'resize': 'fit'}, 'small': {'h': 680, 'w': 510, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 879, 'width': 659, 'focus_rects': [{'x': 0, 'y': 0, 'w': 659, 'h': 369}, {'x': 0, 'y': 0, 'w': 659, 'h': 659}, {'x': 0, 'y': 0, 'w': 659, 'h': 751}, {'x': 65, 'y': 0, 'w': 440, 'h': 879}, {'x': 0, 'y': 0, 'w': 659, 'h': 879}]}}]",17896,"[<Tweet id=""1769779549812981788"">]",,
1.74420019497001E+018,"#VisitManipur. The jewel of North-East. While the PM is scared to visit or even speak of #Manipur, all rashtrabhakts should plan their next vacation to this wonderful land. 
#challenge
https://t.co/qIIRKULfyn https://t.co/q17lU03CT8",1,Mon Jan 08 03:31:46 +0000 2024,Arvind Bhatt 🏹,en,0,"[{'display_url': 'pic.twitter.com/q17lU03CT8', 'expanded_url': 'https://twitter.com/Politickle101/status/1744200194970005976/photo/1', 'id_str': '1744200191350370304', 'indices': [209, 232], 'media_key': '3_1744200191350370304', 'media_url_https': 'https://pbs.twimg.com/media/GDSk1TabcAAyx36.jpg', 'type': 'photo', 'url': 'https://t.co/q17lU03CT8', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': []}, 'medium': {'faces': []}, 'small': {'faces': []}, 'orig': {'faces': []}}, 'sizes': {'large': {'h': 415, 'w': 739, 'resize': 'fit'}, 'medium': {'h': 415, 'w': 739, 'resize': 'fit'}, 'small': {'h': 382, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 415, 'width': 739, 'focus_rects': [{'x': 0, 'y': 0, 'w': 739, 'h': 414}, {'x': 254, 'y': 0, 'w': 415, 'h': 415}, {'x': 279, 'y': 0, 'w': 364, 'h': 415}, {'x': 357, 'y': 0, 'w': 208, 'h': 415}, {'x': 0, 'y': 0, 'w': 739, 'h': 415}]}}]",49,[],,
1.76749674067068E+018,"MMA fighter ne Ring se PM Modi ko emotionallyrequest kiya Manipur ki halat bataya, Visit karne kaha

Read Full News: https://t.co/0ldt2NWKp1

#EmotionalAppeal #HumanitarianCrisis #ManipurCrisis #ManipurSituation #MMAFighter #PMModi #SupportManipur #VisitManipur https://t.co/shQsb9dEVb",0,Tue Mar 12 10:23:56 +0000 2024,Gallinews.com,en,0,"[{'display_url': 'pic.twitter.com/shQsb9dEVb', 'expanded_url': 'https://twitter.com/gallinews/status/1767496740670681101/photo/1', 'id_str': '1767496738179358720', 'indices': [262, 285], 'media_key': '3_1767496738179358720', 'media_url_https': 'https://pbs.twimg.com/media/GIdo6zTXoAA4eYN.jpg', 'type': 'photo', 'url': 'https://t.co/shQsb9dEVb', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 1034, 'y': 15, 'h': 61, 'w': 61}, {'x': 362, 'y': 147, 'h': 125, 'w': 125}, {'x': 38, 'y': 57, 'h': 179, 'w': 179}, {'x': 402, 'y': 146, 'h': 215, 'w': 215}]}, 'medium': {'faces': [{'x': 1034, 'y': 15, 'h': 61, 'w': 61}, {'x': 362, 'y': 147, 'h': 125, 'w': 125}, {'x': 38, 'y': 57, 'h': 179, 'w': 179}, {'x': 402, 'y': 146, 'h': 215, 'w': 215}]}, 'small': {'faces': [{'x': 617, 'y': 8, 'h': 36, 'w': 36}, {'x': 216, 'y': 87, 'h': 74, 'w': 74}, {'x': 22, 'y': 34, 'h': 106, 'w': 106}, {'x': 239, 'y': 87, 'h': 128, 'w': 128}]}, 'orig': {'faces': [{'x': 1034, 'y': 15, 'h': 61, 'w': 61}, {'x': 362, 'y': 147, 'h': 125, 'w': 125}, {'x': 38, 'y': 57, 'h': 179, 'w': 179}, {'x': 402, 'y': 146, 'h': 215, 'w': 215}]}}, 'sizes': {'large': {'h': 783, 'w': 1139, 'resize': 'fit'}, 'medium': {'h': 783, 'w': 1139, 'resize': 'fit'}, 'small': {'h': 467, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 783, 'width': 1139, 'focus_rects': [{'x': 0, 'y': 0, 'w': 1139, 'h': 638}, {'x': 0, 'y': 0, 'w': 783, 'h': 783}, {'x': 0, 'y': 0, 'w': 687, 'h': 783}, {'x': 0, 'y': 0, 'w': 392, 'h': 783}, {'x': 0, 'y': 0, 'w': 1139, 'h': 783}]}}]",76,"[<Tweet id=""1770052240645980365"">]",,
1.76747265003145E+018,"MMA Fighter Ne Ring Se PM Modi Ko Emotionally Request Kiya Manipur Ki Halat Bataya, Visit Karne Kaha 

#MMAFighter #PMModi #ManipurCrisis #EmotionalAppeal
#VisitManipur #ManipurSituation #SupportManipur
#HumanitarianCrisis https://t.co/IFEpOBmK6H",0,Tue Mar 12 08:48:12 +0000 2024,Gallinews.com,tl,0,"[{'display_url': 'pic.twitter.com/IFEpOBmK6H', 'expanded_url': 'https://twitter.com/gallinews/status/1767472650031452552/video/1', 'id_str': '1767465083272126464', 'indices': [223, 246], 'media_key': '7_1767465083272126464', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1767465083272126464/pu/img/g_Vp2RwZWiLJDOjP.jpg', 'type': 'video', 'url': 'https://t.co/IFEpOBmK6H', 'additional_media_info': {'monetizable': False}, 'ext_media_availability': {'status': 'Available'}, 'sizes': {'large': {'h': 1920, 'w': 1080, 'resize': 'fit'}, 'medium': {'h': 1200, 'w': 675, 'resize': 'fit'}, 'small': {'h': 680, 'w': 383, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1920, 'width': 1080, 'focus_rects': []}, 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 58300, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1767465083272126464/pu/pl/G_106-y09dGPy0Zu.m3u8?tag=14&container=cmaf'}, {'bitrate': 632000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1767465083272126464/pu/vid/avc1/320x568/LfNeVRRY2FfUspTI.mp4?tag=14'}, {'bitrate': 950000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1767465083272126464/pu/vid/avc1/480x852/KmoFRegHj8b089eG.mp4?tag=14'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1767465083272126464/pu/vid/avc1/720x1280/V2OHLv3mTN2Ukxtz.mp4?tag=14'}, {'bitrate': 10368000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1767465083272126464/pu/vid/avc1/1080x1920/hQ0uwclbZV0x7DiV.mp4?tag=14'}]}}]",76,[],,
1.76505636148911E+018,Subscribe to Premium+ to go ad-free in For You.,53474,Tue Mar 05 16:46:44 +0000 2024,Premium,en,1844,,7153593,"[<Tweet id=""1767580315348849106"">, <Tweet id=""1765414482530943036"">, <Tweet id=""1769973485751648535"">, <Tweet id=""1768985082335809777"">, <Tweet id=""1769065165004124369"">, <Tweet id=""1768323017459814851"">, <Tweet id=""1765095812080509227"">, <Tweet id=""1765074127319372197"">]",,
1.76358871631107E+018,"Dear Prime Minister @narendramodi @PMO after the iconic safari ride at Kaziranga, it's just a 45-minute flight from Guwahati to Imphal, Manipur. Your visit would greatly inspire and uplift the people of Manipur. #VisitManipur #NarendraModi #GuwahatiToImphal #Manipur… https://t.co/eBZIl6JHor",68,Fri Mar 01 15:34:50 +0000 2024,Meckley W⛳,en,46,"[{'display_url': 'pic.twitter.com/eBZIl6JHor', 'expanded_url': 'https://twitter.com/mapunachanbiba/status/1763588716311073270/photo/1', 'id_str': '1763588188449464320', 'indices': [268, 291], 'media_key': '3_1763588188449464320', 'media_url_https': 'https://pbs.twimg.com/media/GHmGHQ6a4AAeIFs.jpg', 'type': 'photo', 'url': 'https://t.co/eBZIl6JHor', 'ext_media_availability': {'status': 'Available'}, 'features': {'large': {'faces': [{'x': 960, 'y': 679, 'h': 44, 'w': 44}, {'x': 373, 'y': 213, 'h': 256, 'w': 256}]}, 'medium': {'faces': [{'x': 960, 'y': 679, 'h': 44, 'w': 44}, {'x': 373, 'y': 213, 'h': 256, 'w': 256}]}, 'small': {'faces': [{'x': 604, 'y': 427, 'h': 27, 'w': 27}, {'x': 234, 'y': 134, 'h': 161, 'w': 161}]}, 'orig': {'faces': [{'x': 960, 'y': 679, 'h': 44, 'w': 44}, {'x': 373, 'y': 213, 'h': 256, 'w': 256}]}}, 'sizes': {'large': {'h': 1021, 'w': 1080, 'resize': 'fit'}, 'medium': {'h': 1021, 'w': 1080, 'resize': 'fit'}, 'small': {'h': 643, 'w': 680, 'resize': 'fit'}, 'thumb': {'h': 150, 'w': 150, 'resize': 'crop'}}, 'original_info': {'height': 1021, 'width': 1080, 'focus_rects': [{'x': 0, 'y': 416, 'w': 1080, 'h': 605}, {'x': 0, 'y': 0, 'w': 1021, 'h': 1021}, {'x': 10, 'y': 0, 'w': 896, 'h': 1021}, {'x': 203, 'y': 0, 'w': 511, 'h': 1021}, {'x': 0, 'y': 0, 'w': 1080, 'h': 1021}]}}]",2016,"[<Tweet id=""1766391894979039481"">, <Tweet id=""1763787345239969883"">]",,
1.74568128923852E+018,#visitManipur,0,Fri Jan 12 05:37:07 +0000 2024,Jarks,qht,0,,3,"[<Tweet id=""1769970611814891639"">]",,
1.74463139089184E+018,Our PM @narendramodi  should tweet #VisitManipur from his tweeter handle such that the 'ignorant bigots' can RT that.,1,Tue Jan 09 08:05:11 +0000 2024,Suman সুমন #Andolanjeevi #SaabYaadRakhaJayega,en,2,,31,"[<Tweet id=""1770037673312346605"">]",,
1.74463087674539E+018,#visitmanipur #savemanipur,0,Tue Jan 09 08:03:09 +0000 2024,Faizy,qht,0,,,[],,
1.74441219320934E+018,#VisitManipur Das Modi,0,Mon Jan 08 17:34:11 +0000 2024,CaptureMemory,lv,0,,11,"[<Tweet id=""1769961954309800018"">]",,
1.74440129196581E+018,#visitManipur,0,Mon Jan 08 16:50:52 +0000 2024,Indian first,qht,0,,8,[],,
1.74439382638131E+018,@SirKazamJeevi Save manipur …#visitmanipur,1,Mon Jan 08 16:21:12 +0000 2024,Rancho…,et,0,,783,[],,
